,user_id,age,gender,current_role,years_of_experience,current_industry,previous_roles,key_skills,certifications,desired_role,preferred_industry,short_term_goal,long_term_goal,learning_style,time_available_per_week,motivation_level,recommended_skills,gender_encoded,learning_style_encoded,current_role_encoded,current_industry_encoded,previous_roles_encoded,desired_role_encoded,preferred_industry_encoded,short_term_encoded,long_term_encoded,key_skills_encoded,recommended_skills_encoded,certifications_encoded,certifications_imputed,recommended_skills_imputed,key_skills_imputed,long_term_imputed,short_term_imputed,desired_role_imputed,previous_roles_imputed,current_industry_imputed,current_role_imputed,preferred_industry_imputed
415,416,48,Female,Content Writer,7.1,Marketing,"HR Manager, Content Writer","Java, Project Management, Leadership, SEO, Cloud Computing","Scrum Master, Google Analytics",Business Consultant,Healthcare,Role Switch,Entrepreneurship,Hands-on,28,7,Project Management,0,1.0,487,609,37,576,583,961,1006,1,121,46.0,46.0,121.0,1.0,1006.0,961.0,576.0,37.0,609.0,487.0,583.0
416,417,49,Male,Entrepreneur,15.1,IT,Software Engineer,"Python, Data Analysis, Java, Cloud Computing",Google Analytics,Business Consultant,Marketing,Role Switch,Expertise,Reading,16,2,Cloud Computing,1,2.0,490,611,152,576,647,961,1002,2,111,132.0,132.0,111.0,2.0,1002.0,961.0,576.0,152.0,611.0,490.0,647.0
417,418,51,Female,Software Engineer,2.3,Healthcare,"Entrepreneur, Data Analyst, Software Engineer","Data Analysis, Cloud Computing, Python, Leadership","Scrum Master, AWS Certified, Google Analytics",Project Manager,Finance,Promotion,Entrepreneurship,Reading,21,9,"Leadership, Java, Cloud Computing",0,2.0,466,610,10,640,571,1006,1006,2,5,31.0,31.0,5.0,2.0,1006.0,1006.0,640.0,10.0,610.0,466.0,571.0
418,419,46,Male,Software Engineer,11.3,IT,Content Writer,"Cloud Computing, Java, SEO","Google Analytics, AWS Certified",Business Consultant,Education,Role Switch,Leadership,Reading,21,5,SEO,1,2.0,466,611,178,576,577,961,992,4,147,59.0,59.0,147.0,4.0,992.0,961.0,576.0,178.0,611.0,466.0,577.0
419,420,37,Male,Software Engineer,11.4,Healthcare,"Entrepreneur, Data Analyst","Java, Python, Data Analysis, SEO, Project Management",,Data Scientist,Healthcare,Role Switch,Expertise,Collaborative,16,8,"Python, SEO, Leadership",1,0.0,466,610,38,615,583,961,1002,2,5,,71.79954441913439,5.0,2.0,1002.0,961.0,615.0,38.0,610.0,466.0,583.0
420,421,35,Male,Content Writer,5.7,IT,Data Analyst,"Data Analysis, Python",,Team Lead,Finance,Upskilling,Leadership,Hands-on,13,8,Python,1,1.0,487,611,162,557,571,1033,992,31,179,,71.79954441913439,179.0,31.0,992.0,1033.0,557.0,162.0,611.0,487.0,571.0
421,422,50,Male,Content Writer,19.8,IT,"Content Writer, Data Analyst, Marketing Specialist","Leadership, SEO",,Creative Director,Marketing,Upskilling,Expertise,Reading,21,5,"Cloud Computing, Project Management, Python",1,2.0,487,611,13,612,647,1033,1002,26,8,,71.79954441913439,8.0,26.0,1002.0,1033.0,612.0,13.0,611.0,487.0,647.0
422,423,53,Female,Software Engineer,13.4,IT,"HR Manager, Data Analyst, Marketing Specialist","Cloud Computing, SEO, Data Analysis",PMP,Data Scientist,Marketing,Upskilling,Leadership,Reading,30,1,"Java, Python",0,2.0,466,611,10,615,647,1033,992,1,22,115.0,115.0,22.0,1.0,992.0,1033.0,615.0,10.0,611.0,466.0,647.0
423,424,48,Male,Data Analyst,7.9,Finance,Content Writer,"SEO, Java, Cloud Computing, Data Analysis, Leadership","Scrum Master, AWS Certified, Google Analytics",Business Consultant,Healthcare,Role Switch,Expertise,Collaborative,16,10,"Project Management, Leadership",1,0.0,543,593,178,576,583,961,1002,3,31,31.0,31.0,31.0,3.0,1002.0,961.0,576.0,178.0,593.0,543.0,583.0
424,425,43,Male,Entrepreneur,19.4,Marketing,"Software Engineer, Data Analyst","Project Management, Leadership",,Project Manager,Education,Role Switch,Entrepreneurship,Collaborative,16,9,Data Analysis,1,0.0,490,609,35,640,577,961,1006,21,148,,71.79954441913439,148.0,21.0,1006.0,961.0,640.0,35.0,609.0,490.0,577.0
425,426,37,Female,Software Engineer,15.1,Marketing,"HR Manager, Marketing Specialist, Entrepreneur","Python, Cloud Computing, SEO",AWS Certified,Creative Director,Education,Promotion,Entrepreneurship,Reading,14,2,Python,0,2.0,466,609,4,612,577,1006,1006,11,179,155.0,155.0,179.0,11.0,1006.0,1006.0,612.0,4.0,609.0,466.0,577.0
426,427,48,Female,Content Writer,17.1,Finance,"Data Analyst, Content Writer","Data Analysis, Project Management, Leadership, SEO, Cloud Computing",,Creative Director,Finance,Role Switch,Entrepreneurship,Hands-on,23,3,SEO,0,1.0,487,593,33,612,571,961,1006,1,147,,71.79954441913439,147.0,1.0,1006.0,961.0,612.0,33.0,593.0,487.0,571.0
427,428,41,Female,Entrepreneur,5.2,Finance,"Software Engineer, Content Writer, Data Analyst","Cloud Computing, SEO","Scrum Master, Google Analytics, AWS Certified",Project Manager,Marketing,Upskilling,Entrepreneurship,Hands-on,19,9,SEO,0,1.0,490,593,8,640,647,1033,1006,19,147,31.0,31.0,147.0,19.0,1006.0,1033.0,640.0,8.0,593.0,490.0,647.0
428,429,22,Male,Content Writer,2.7,Marketing,HR Manager,"Project Management, Data Analysis, Leadership, Cloud Computing","Google Analytics, PMP, AWS Certified",Team Lead,Education,Promotion,Entrepreneurship,Collaborative,8,3,"Python, Cloud Computing",1,0.0,487,609,202,557,577,1006,1006,3,18,29.0,29.0,18.0,3.0,1006.0,1006.0,557.0,202.0,609.0,487.0,577.0
429,430,51,Male,HR Manager,3.0,Finance,Software Engineer,"Cloud Computing, Leadership","AWS Certified, Scrum Master",Data Scientist,Finance,Promotion,Entrepreneurship,Reading,10,2,"Project Management, Leadership, Cloud Computing",1,2.0,475,593,152,615,571,1006,1006,20,5,39.0,39.0,5.0,20.0,1006.0,1006.0,615.0,152.0,593.0,475.0,571.0
430,431,26,Female,Software Engineer,19.7,IT,Data Analyst,"SEO, Project Management, Data Analysis, Cloud Computing",Google Analytics,Data Scientist,IT,Promotion,Entrepreneurship,Hands-on,7,6,"SEO, Leadership, Data Analysis",0,1.0,466,611,162,615,622,1006,1006,1,2,132.0,132.0,2.0,1.0,1006.0,1006.0,615.0,162.0,611.0,466.0,622.0
431,432,54,Female,Entrepreneur,14.3,Marketing,"Data Analyst, HR Manager","Cloud Computing, Python","AWS Certified, Google Analytics",Data Scientist,Marketing,Promotion,Leadership,Reading,6,3,"Leadership, Data Analysis, SEO",0,2.0,490,609,25,615,647,1006,992,19,7,60.0,60.0,7.0,19.0,992.0,1006.0,615.0,25.0,609.0,490.0,647.0
432,433,27,Female,HR Manager,8.4,IT,HR Manager,"Leadership, Project Management, Python, Cloud Computing","Scrum Master, AWS Certified",Team Lead,Marketing,Role Switch,Leadership,Hands-on,8,4,Python,0,1.0,475,611,202,557,647,961,992,3,179,55.0,55.0,179.0,3.0,992.0,961.0,557.0,202.0,611.0,475.0,647.0
433,434,53,Male,Content Writer,9.0,Marketing,Entrepreneur,"Python, Java, Cloud Computing, Project Management","PMP, Google Analytics, AWS Certified",Team Lead,Finance,Promotion,Expertise,Collaborative,18,9,"Leadership, Python, SEO",1,0.0,487,609,193,557,571,1006,1002,1,3,33.0,33.0,3.0,1.0,1002.0,1006.0,557.0,193.0,609.0,487.0,571.0
434,435,26,Male,Marketing Specialist,8.6,Healthcare,"HR Manager, Content Writer, Marketing Specialist","Cloud Computing, Java, Leadership, Project Management",,Business Consultant,Finance,Role Switch,Expertise,Collaborative,30,3,"Python, SEO",1,0.0,539,610,11,576,571,961,1002,2,21,,71.79954441913439,21.0,2.0,1002.0,961.0,576.0,11.0,610.0,539.0,571.0
435,436,53,Male,HR Manager,6.0,Healthcare,"Content Writer, Entrepreneur, Data Analyst","Project Management, SEO, Java, Cloud Computing, Python",,Project Manager,Marketing,Role Switch,Entrepreneurship,Reading,21,5,Data Analysis,1,2.0,475,610,2,640,647,961,1006,1,148,,71.79954441913439,148.0,1.0,1006.0,961.0,640.0,2.0,610.0,475.0,647.0
436,437,26,Female,Data Analyst,6.9,Education,"Marketing Specialist, Content Writer, HR Manager","SEO, Data Analysis","PMP, Google Analytics",Data Scientist,Finance,Promotion,Leadership,Hands-on,15,7,Data Analysis,0,1.0,543,577,8,615,571,1006,992,13,148,41.0,41.0,148.0,13.0,992.0,1006.0,615.0,8.0,577.0,543.0,571.0
437,438,47,Male,Entrepreneur,5.1,Finance,"HR Manager, Software Engineer, Data Analyst","Data Analysis, SEO, Leadership","PMP, Scrum Master, Google Analytics",Creative Director,IT,Promotion,Expertise,Reading,6,2,"Data Analysis, Java",1,2.0,490,593,13,612,622,1006,1002,4,32,23.0,23.0,32.0,4.0,1002.0,1006.0,612.0,13.0,593.0,490.0,622.0
438,439,49,Female,Content Writer,1.1,Marketing,"HR Manager, Content Writer","Java, Cloud Computing, Leadership, Data Analysis",,Creative Director,IT,Promotion,Leadership,Collaborative,15,10,"Data Analysis, SEO",0,0.0,487,609,37,612,622,1006,992,4,25,,71.79954441913439,25.0,4.0,992.0,1006.0,612.0,37.0,609.0,487.0,622.0
439,440,24,Female,Data Analyst,5.5,Education,"Marketing Specialist, Data Analyst, Content Writer","Cloud Computing, Data Analysis, Project Management",,Data Scientist,Education,Upskilling,Entrepreneurship,Reading,17,5,"Java, Cloud Computing, Leadership",0,2.0,543,577,11,615,577,1033,1006,7,1,,71.79954441913439,1.0,7.0,1006.0,1033.0,615.0,11.0,577.0,543.0,577.0
440,441,29,Female,HR Manager,13.0,IT,"Marketing Specialist, Entrepreneur, HR Manager","Python, Project Management, SEO, Leadership, Cloud Computing",Scrum Master,Project Manager,Marketing,Promotion,Entrepreneurship,Collaborative,14,8,Leadership,0,0.0,475,611,7,640,647,1006,1006,1,156,157.0,157.0,156.0,1.0,1006.0,1006.0,640.0,7.0,611.0,475.0,647.0
441,442,37,Male,Content Writer,16.3,Finance,"Data Analyst, Content Writer","Leadership, Java, Project Management, SEO, Cloud Computing","PMP, Google Analytics",Creative Director,Finance,Upskilling,Expertise,Hands-on,30,9,Cloud Computing,1,1.0,487,593,33,612,571,1033,1002,2,111,41.0,41.0,111.0,2.0,1002.0,1033.0,612.0,33.0,593.0,487.0,571.0
442,443,35,Female,HR Manager,15.9,IT,"Entrepreneur, Software Engineer","Project Management, Leadership, Data Analysis, Cloud Computing","PMP, Scrum Master, Google Analytics",Data Scientist,Healthcare,Role Switch,Expertise,Collaborative,26,6,"Project Management, Cloud Computing, SEO",0,0.0,475,611,27,615,583,961,1002,2,3,23.0,23.0,3.0,2.0,1002.0,961.0,615.0,27.0,611.0,475.0,583.0
443,444,47,Female,HR Manager,12.8,Marketing,Entrepreneur,"SEO, Cloud Computing, Python, Data Analysis",,Project Manager,IT,Promotion,Leadership,Collaborative,20,10,"Project Management, Python, SEO",0,0.0,475,609,193,640,622,1006,992,2,7,,71.79954441913439,7.0,2.0,992.0,1006.0,640.0,193.0,609.0,475.0,622.0
444,445,39,Male,Data Analyst,13.7,Healthcare,"Data Analyst, Entrepreneur, Marketing Specialist","SEO, Cloud Computing","PMP, Scrum Master, AWS Certified",Data Scientist,IT,Role Switch,Entrepreneurship,Hands-on,13,6,"Data Analysis, Python, Project Management",1,1.0,543,610,12,615,622,961,1006,13,4,26.0,26.0,4.0,13.0,1006.0,961.0,615.0,12.0,610.0,543.0,622.0
445,446,42,Female,Marketing Specialist,16.3,Marketing,"Marketing Specialist, Software Engineer","Data Analysis, Project Management, Leadership, Java","Scrum Master, PMP",Business Consultant,Education,Role Switch,Expertise,Collaborative,17,10,Data Analysis,0,0.0,539,609,37,576,577,961,1002,1,148,56.0,56.0,148.0,1.0,1002.0,961.0,576.0,37.0,609.0,539.0,577.0
446,447,22,Male,HR Manager,18.4,Finance,"Marketing Specialist, Entrepreneur, Software Engineer","Project Management, Python",,Data Scientist,Finance,Upskilling,Expertise,Hands-on,7,2,Java,1,1.0,475,593,10,615,571,1033,1002,23,127,,71.79954441913439,127.0,23.0,1002.0,1033.0,615.0,10.0,593.0,475.0,571.0
447,448,39,Female,Marketing Specialist,7.9,IT,"HR Manager, Software Engineer","Leadership, Java, Python, Project Management, Cloud Computing","Google Analytics, PMP, AWS Certified",Project Manager,Education,Promotion,Expertise,Collaborative,6,4,Cloud Computing,0,0.0,539,611,30,640,577,1006,1002,2,111,29.0,29.0,111.0,2.0,1002.0,1006.0,640.0,30.0,611.0,539.0,577.0
448,449,48,Male,Content Writer,4.0,IT,Marketing Specialist,"Python, Data Analysis","PMP, Google Analytics",Data Scientist,Marketing,Role Switch,Leadership,Collaborative,19,10,"Python, Data Analysis",1,0.0,487,611,174,615,647,961,992,20,26,41.0,41.0,26.0,20.0,992.0,961.0,615.0,174.0,611.0,487.0,647.0
449,450,55,Female,HR Manager,8.3,Marketing,"Data Analyst, Marketing Specialist","Cloud Computing, Leadership, SEO, Python",PMP,Creative Director,Finance,Upskilling,Entrepreneurship,Hands-on,21,2,"Python, Cloud Computing, Leadership",0,1.0,475,609,34,612,571,1033,1006,2,5,115.0,115.0,5.0,2.0,1006.0,1033.0,612.0,34.0,609.0,475.0,571.0
450,451,30,Male,Data Analyst,6.2,Finance,"Marketing Specialist, HR Manager","Cloud Computing, Project Management, Data Analysis, Leadership","PMP, Scrum Master, AWS Certified",Data Scientist,Healthcare,Upskilling,Expertise,Hands-on,27,6,"SEO, Project Management, Cloud Computing",1,1.0,543,593,38,615,583,1033,1002,2,4,26.0,26.0,4.0,2.0,1002.0,1033.0,615.0,38.0,593.0,543.0,583.0
451,452,23,Male,Content Writer,4.1,Healthcare,"Content Writer, Data Analyst","Data Analysis, Java, Project Management, Python, Cloud Computing",Google Analytics,Business Consultant,Marketing,Promotion,Expertise,Collaborative,7,7,"Java, Python",1,0.0,487,610,50,576,647,1006,1002,1,22,132.0,132.0,22.0,1.0,1002.0,1006.0,576.0,50.0,610.0,487.0,647.0
452,453,55,Female,HR Manager,2.0,Finance,"Data Analyst, Marketing Specialist, Entrepreneur","Leadership, Project Management, SEO, Cloud Computing","Google Analytics, AWS Certified",Project Manager,Education,Upskilling,Leadership,Collaborative,29,3,"Project Management, Data Analysis",0,0.0,475,593,5,640,577,1033,992,1,35,59.0,59.0,35.0,1.0,992.0,1033.0,640.0,5.0,593.0,475.0,577.0
453,454,39,Female,HR Manager,10.5,Finance,"Content Writer, Entrepreneur","Python, Data Analysis","AWS Certified, Scrum Master, Google Analytics",Team Lead,Marketing,Upskilling,Expertise,Collaborative,13,7,"Leadership, Python, Java",0,0.0,475,593,31,557,647,1033,1002,20,6,26.0,26.0,6.0,20.0,1002.0,1033.0,557.0,31.0,593.0,475.0,647.0
454,455,53,Male,HR Manager,7.8,IT,HR Manager,"Cloud Computing, SEO, Leadership, Python, Data Analysis",,Creative Director,Marketing,Upskilling,Leadership,Reading,27,6,"Python, Data Analysis, Java",1,2.0,475,611,202,612,647,1033,992,5,9,,71.79954441913439,9.0,5.0,992.0,1033.0,612.0,202.0,611.0,475.0,647.0
455,456,44,Male,HR Manager,8.5,Education,Content Writer,"Project Management, Cloud Computing, Java, Leadership, SEO",,Team Lead,Marketing,Upskilling,Expertise,Reading,10,6,Python,1,2.0,475,577,178,557,647,1033,1002,2,179,,71.79954441913439,179.0,2.0,1002.0,1033.0,557.0,178.0,577.0,475.0,647.0
456,457,25,Female,Data Analyst,15.6,Education,"Entrepreneur, HR Manager, Data Analyst","Cloud Computing, SEO, Python","Google Analytics, Scrum Master",Team Lead,Education,Upskilling,Expertise,Reading,20,2,"Leadership, Cloud Computing, SEO",0,2.0,543,577,11,557,577,1033,1002,11,3,47.0,47.0,3.0,11.0,1002.0,1033.0,557.0,11.0,577.0,543.0,577.0
457,458,39,Male,Software Engineer,14.4,Marketing,HR Manager,"SEO, Data Analysis, Python, Java, Cloud Computing","PMP, Scrum Master",Project Manager,Education,Upskilling,Leadership,Collaborative,5,5,Cloud Computing,1,0.0,466,609,202,640,577,1033,992,1,111,50.0,50.0,111.0,1.0,992.0,1033.0,640.0,202.0,609.0,466.0,577.0
458,459,37,Female,HR Manager,13.7,IT,"Content Writer, Entrepreneur","Data Analysis, Leadership, Cloud Computing","AWS Certified, PMP, Scrum Master",Creative Director,Marketing,Upskilling,Leadership,Reading,23,1,"SEO, Leadership",0,2.0,475,611,31,612,647,1033,992,2,17,33.0,33.0,17.0,2.0,992.0,1033.0,612.0,31.0,611.0,475.0,647.0
459,460,40,Female,HR Manager,3.5,Healthcare,"Marketing Specialist, Entrepreneur","Java, SEO, Cloud Computing, Python, Data Analysis",AWS Certified,Business Consultant,Healthcare,Promotion,Leadership,Hands-on,12,9,Project Management,0,1.0,475,610,37,576,583,1006,992,1,121,155.0,155.0,121.0,1.0,992.0,1006.0,576.0,37.0,610.0,475.0,583.0
460,461,50,Female,Marketing Specialist,7.3,Finance,"Software Engineer, Marketing Specialist, Data Analyst","Cloud Computing, Java, Python, SEO, Leadership",,Creative Director,Marketing,Role Switch,Leadership,Hands-on,9,8,"Data Analysis, Java",0,1.0,539,593,11,612,647,961,992,3,32,,71.79954441913439,32.0,3.0,992.0,961.0,612.0,11.0,593.0,539.0,647.0
461,462,41,Female,Content Writer,8.7,Marketing,"Data Analyst, Marketing Specialist","Project Management, SEO, Data Analysis",AWS Certified,Business Consultant,Marketing,Upskilling,Entrepreneurship,Reading,21,9,"Leadership, Data Analysis, Cloud Computing",0,2.0,487,609,34,576,647,1033,1006,8,10,155.0,155.0,10.0,8.0,1006.0,1033.0,576.0,34.0,609.0,487.0,647.0
462,463,40,Female,Data Analyst,12.4,Healthcare,"Content Writer, Software Engineer, HR Manager","Cloud Computing, Python, Project Management, SEO",Google Analytics,Data Scientist,Finance,Role Switch,Expertise,Collaborative,20,5,"Project Management, Data Analysis",0,0.0,543,610,7,615,571,961,1002,1,35,132.0,132.0,35.0,1.0,1002.0,961.0,615.0,7.0,610.0,543.0,571.0
463,464,31,Male,HR Manager,14.1,Education,"Entrepreneur, Data Analyst, Software Engineer","Leadership, Project Management","Scrum Master, Google Analytics, PMP",Data Scientist,Marketing,Role Switch,Expertise,Collaborative,9,6,"Python, Leadership, SEO",1,0.0,475,577,10,615,647,961,1002,26,4,31.0,31.0,4.0,26.0,1002.0,961.0,615.0,10.0,577.0,475.0,647.0
464,465,37,Male,Content Writer,7.4,Education,"Content Writer, HR Manager","Cloud Computing, Python, Data Analysis, Project Management, SEO",,Creative Director,Healthcare,Role Switch,Entrepreneurship,Collaborative,23,6,"Leadership, SEO, Data Analysis",1,0.0,487,577,33,612,583,961,1006,1,4,,71.79954441913439,4.0,1.0,1006.0,961.0,612.0,33.0,577.0,487.0,583.0
465,466,30,Female,HR Manager,18.5,Marketing,"Content Writer, Data Analyst","SEO, Project Management, Java, Data Analysis, Leadership","Scrum Master, PMP",Business Consultant,Education,Upskilling,Expertise,Hands-on,5,3,Cloud Computing,0,1.0,475,609,50,576,577,1033,1002,3,111,56.0,56.0,111.0,3.0,1002.0,1033.0,576.0,50.0,609.0,475.0,577.0
466,467,41,Male,Entrepreneur,2.1,Education,HR Manager,"Python, Leadership, Project Management, Cloud Computing",PMP,Business Consultant,Finance,Upskilling,Expertise,Collaborative,21,6,"Python, Cloud Computing",1,0.0,490,577,202,576,571,1033,1002,1,18,115.0,115.0,18.0,1.0,1002.0,1033.0,576.0,202.0,577.0,490.0,571.0
467,468,54,Female,Data Analyst,8.3,Education,"HR Manager, Software Engineer, Content Writer","Cloud Computing, Project Management","PMP, Google Analytics",Team Lead,Education,Role Switch,Expertise,Reading,30,7,"Data Analysis, Leadership, SEO",0,2.0,543,577,6,557,577,961,1002,14,8,41.0,41.0,8.0,14.0,1002.0,961.0,557.0,6.0,577.0,543.0,577.0
468,469,26,Female,Software Engineer,4.1,Marketing,Entrepreneur,"Leadership, Python, SEO, Java","Google Analytics, Scrum Master, PMP",Team Lead,Healthcare,Role Switch,Expertise,Hands-on,18,2,Java,0,1.0,466,609,193,557,583,961,1002,2,127,20.0,20.0,127.0,2.0,1002.0,961.0,557.0,193.0,609.0,466.0,583.0
469,470,24,Female,Entrepreneur,1.2,Marketing,Marketing Specialist,"Data Analysis, Project Management",,Team Lead,Education,Role Switch,Expertise,Hands-on,16,1,Data Analysis,0,1.0,490,609,174,557,577,961,1002,23,148,,71.79954441913439,148.0,23.0,1002.0,961.0,557.0,174.0,609.0,490.0,577.0
470,471,44,Male,Software Engineer,3.3,Healthcare,"Marketing Specialist, Data Analyst","Project Management, Leadership, SEO, Python",,Project Manager,IT,Upskilling,Expertise,Hands-on,6,6,SEO,1,1.0,466,610,35,640,622,1033,1002,3,147,,71.79954441913439,147.0,3.0,1002.0,1033.0,640.0,35.0,610.0,466.0,622.0
471,472,41,Male,HR Manager,18.7,Healthcare,"Data Analyst, HR Manager, Software Engineer","SEO, Leadership, Project Management","Scrum Master, AWS Certified",Project Manager,Education,Promotion,Entrepreneurship,Hands-on,13,6,Leadership,1,1.0,475,610,9,640,577,1006,1006,8,156,55.0,55.0,156.0,8.0,1006.0,1006.0,640.0,9.0,610.0,475.0,577.0
472,473,48,Male,Data Analyst,2.9,Education,Software Engineer,"Leadership, Python","AWS Certified, Google Analytics",Data Scientist,Education,Promotion,Entrepreneurship,Reading,8,9,SEO,1,2.0,543,577,152,615,577,1006,1006,16,147,60.0,60.0,147.0,16.0,1006.0,1006.0,615.0,152.0,577.0,543.0,577.0
473,474,37,Male,Content Writer,7.3,Education,"Data Analyst, Marketing Specialist","Data Analysis, Cloud Computing, Leadership, SEO","Scrum Master, Google Analytics",Team Lead,Healthcare,Promotion,Expertise,Hands-on,13,4,"Project Management, Cloud Computing, Leadership",1,1.0,487,577,34,557,583,1006,1002,2,13,46.0,46.0,13.0,2.0,1002.0,1006.0,557.0,34.0,577.0,487.0,583.0
474,475,22,Male,Content Writer,13.7,Marketing,"Entrepreneur, Content Writer","Cloud Computing, Java, SEO, Leadership","AWS Certified, PMP",Creative Director,Healthcare,Upskilling,Entrepreneurship,Reading,11,2,"SEO, Cloud Computing",1,2.0,487,609,24,612,583,1033,1006,1,22,61.0,61.0,22.0,1.0,1006.0,1033.0,612.0,24.0,609.0,487.0,583.0
